brand,nome,preco,revenda,ano
Yamaha,Fascino 125,322502,234047.32,2019
Royal Enfield,Himalayan,205310,161235.58,2023
TVS,Ronin,287680,134027.85,2015
Royal Enfield,Interceptor 650,336431,147155.4,2019
Royal Enfield,Hunter 350,203048,133152.74,2021
Yamaha,MT-15,184636,111548.68,2022
KTM,Duke 200,393091,197439.13,2022
Kawasaki,Versys 650,200982,86155.23,2023
Bajaj,Platina 110,366567,253162.95,2019
Bajaj,Pulsar 150,394291,257446.59,2018
Royal Enfield,Himalayan,388196,190894.02,2023
Hero,HF Deluxe,175457,126203.63,2020
Kawasaki,Versys 650,57464,24950.7,2024
Honda,CBR 650R,112864,62463.12,2023
Bajaj,CT 100,52195,35860.98,2020
KTM,Duke 200,309254,230618.03,2024
TVS,NTorq 125,197267,129454.05,2023
Royal Enfield,Himalayan,104127,81653.47,2016
Bajaj,Avenger 220,357503,281293.33,2024
Kawasaki,Ninja 300,217996,115030.31,2023
TVS,Apache RTR 160,257608,120443.85,2019
Yamaha,R15 V4,134632,60745.83,2019
Yamaha,MT-15,207611,138349.91,2019
Kawasaki,Ninja 400,137479,93483.87,2022
Kawasaki,Ninja 300,66390,29160.32,2022
Hero,Xtreme 160R,352433,280134.39,2022
Kawasaki,Versys 650,367379,198184.47,2021
Yamaha,Ray ZR,99549,65433.07,2024
Honda,Shine,61115,38545.56,2023
TVS,NTorq 125,254662,191023.38,2022
Hero,Glamour,172916,109586.97,2021
KTM,RC 390,375694,176158.59,2016
Honda,CBR 650R,141601,105354.57,2017
Kawasaki,Ninja 400,255349,153625.01,2021
Honda,Activa,65885,29174.51,2022
KTM,RC 390,190997,94398.71,2023
KTM,125 Duke,87270,51015.61,2016
Kawasaki,Ninja 400,250345,114384.68,2017
Yamaha,R15 V4,179072,90647.64,2021
Hero,Xtreme 160R,325033,217534.18,2024
KTM,RC 390,297216,174646.02,2016
Bajaj,Pulsar 150,201485,137698.55,2024
Yamaha,FZ V3,390436,238535.5,2015
Honda,Shine,56520,24722.02,2015
TVS,Sport,339745,237911.66,2017
Royal Enfield,Interceptor 650,138509,88847.25,2017
KTM,390 Adventure,325441,131545.23,2021
Kawasaki,Ninja 400,353184,202437.15,2017
Yamaha,R15 V4,187893,140113.15,2022
Yamaha,MT-15,380570,252724.69,2024
Bajaj,Avenger 220,61067,40261.46,2020
Bajaj,Pulsar 150,278790,214469.05,2017
Kawasaki,Versys 650,155044,122652.98,2022
TVS,Sport,378387,296112.95,2015
Yamaha,R15 V4,150587,79349.0,2017
Yamaha,MT-15,117741,72136.08,2022
Royal Enfield,Interceptor 650,156461,89515.85,2023
TVS,Apache RTR 160,114753,90563.22,2017
TVS,Ronin,170548,118352.59,2018
Honda,Dio,298605,174701.55,2023
Bajaj,Platina 110,165104,125209.75,2022
KTM,Duke 200,151443,119580.4,2020
Royal Enfield,Classic 350,342612,255267.28,2023
Hero,Glamour,145281,99271.4,2015
TVS,Sport,353549,189870.44,2024
KTM,Duke 200,164357,124865.3,2015
Yamaha,Fascino 125,89967,40879.81,2024
TVS,Apache RTR 160,153696,84847.45,2017
Bajaj,Dominar 400,246951,151360.44,2019
Bajaj,CT 100,332183,191685.28,2020
KTM,RC 390,308542,194966.08,2017
Yamaha,FZ V3,104895,49617.56,2018
Honda,CBR 650R,134259,83643.65,2016
TVS,Jupiter,385236,212726.21,2016
TVS,Sport,139552,63476.31,2019
Honda,CBR 650R,65175,50414.49,2017
Kawasaki,Ninja 400,355313,275305.59,2016
Hero,Passion Pro,264620,179199.52,2016
Bajaj,CT 100,175521,86466.79,2019
Yamaha,R15 V4,64862,50797.66,2017
Hero,Passion Pro,227598,178531.3,2015
TVS,Jupiter,371339,221055.33,2016
KTM,250 Duke,60050,24339.61,2018
Bajaj,Pulsar 150,129502,68195.95,2016
Bajaj,CT 100,60482,26923.11,2024
KTM,Duke 200,59039,35472.64,2019
Bajaj,CT 100,307703,192750.42,2020
TVS,NTorq 125,358421,157496.17,2016
Royal Enfield,Hunter 350,356145,181055.79,2015
Bajaj,Dominar 400,75005,43649.97,2016
TVS,Sport,150366,108832.4,2024
KTM,Duke 200,293044,233161.8,2018
Yamaha,FZ V3,315893,228287.03,2022
TVS,NTorq 125,81310,51344.48,2021
Bajaj,CT 100,369029,148698.59,2019
Hero,Xtreme 160R,63532,36438.11,2022
Kawasaki,Vulcan S,89558,68580.21,2015
Honda,Unicorn,67562,47718.53,2015
Bajaj,Platina 110,133061,69182.21,2019
Yamaha,MT-15,390966,226329.05,2017
Bajaj,CT 100,160341,67015.27,2015
KTM,125 Duke,311928,174123.12,2015
Honda,Activa,63691,32011.54,2019
Hero,HF Deluxe,138911,97022.27,2024
Bajaj,Avenger 220,81825,34196.97,2020
Kawasaki,Ninja 300,366265,219203.4,2020
Hero,Passion Pro,333182,152514.37,2018
Bajaj,Pulsar 150,65228,45355.55,2017
KTM,125 Duke,107133,44494.48,2020
Honda,Dio,231452,137583.91,2016
Kawasaki,Ninja 300,66504,39417.83,2019
Royal Enfield,Hunter 350,226465,158047.23,2016
TVS,Jupiter,128116,78292.51,2020
Hero,HF Deluxe,385125,240899.55,2021
Honda,CBR 650R,70261,44759.96,2023
Yamaha,Ray ZR,202270,116594.14,2015
Hero,Passion Pro,204534,135763.85,2015
KTM,125 Duke,137301,55255.25,2015
Royal Enfield,Meteor 350,268431,166772.44,2022
Yamaha,Ray ZR,90663,71407.67,2018
Hero,Glamour,98417,75184.93,2018
Bajaj,Platina 110,367133,182160.19,2020
KTM,125 Duke,373112,174085.02,2024
Hero,Xtreme 160R,329780,262044.14,2019
KTM,Duke 200,271209,152345.24,2016
Kawasaki,Versys 650,322814,181236.99,2023
Yamaha,FZ V3,85322,50483.55,2021
Yamaha,Fascino 125,207745,121312.08,2020
Yamaha,Fascino 125,131320,67956.54,2021
KTM,Duke 200,64139,30071.84,2020
Honda,Shine,126215,67280.87,2018
Royal Enfield,Meteor 350,165203,107857.23,2020
KTM,250 Duke,232736,127850.49,2018
Yamaha,Ray ZR,293465,156313.18,2017
Bajaj,Pulsar 150,289324,194102.91,2024
Kawasaki,Ninja 300,390768,219140.44,2019
Yamaha,R15 V4,146648,94594.79,2015
Yamaha,Fascino 125,247202,111455.69,2016
Bajaj,Avenger 220,396791,221961.03,2022
Kawasaki,Versys 650,198108,151052.07,2021
Hero,Passion Pro,276587,143465.98,2021
Hero,Xtreme 160R,136199,75005.31,2018
Kawasaki,Versys 650,198031,87336.81,2021
Honda,CBR 650R,198652,99633.14,2018
TVS,Sport,392885,199451.37,2016
Kawasaki,Ninja 300,334216,200157.62,2020
KTM,Duke 200,192044,111544.47,2020
KTM,125 Duke,79461,50236.94,2024
Hero,Xtreme 160R,280860,179876.89,2017
Bajaj,Dominar 400,255052,108621.87,2015
Royal Enfield,Meteor 350,206767,124823.33,2021
Yamaha,R15 V4,152306,76277.49,2018
TVS,Sport,218253,133254.08,2023
Honda,Activa,168024,89615.79,2019
KTM,125 Duke,385644,271344.03,2022
Royal Enfield,Meteor 350,60221,27289.29,2015
Yamaha,FZ V3,201484,123612.16,2020
Kawasaki,Versys 650,254067,146123.13,2016
Royal Enfield,Interceptor 650,101276,41199.01,2017
Hero,Passion Pro,107223,45999.32,2021
Bajaj,Platina 110,234526,112870.32,2024
TVS,Jupiter,336132,183255.72,2023
Royal Enfield,Meteor 350,128205,56856.73,2019
KTM,125 Duke,220738,101796.69,2018
Royal Enfield,Classic 350,291794,153329.29,2017
Hero,Glamour,289032,191373.54,2022
KTM,250 Duke,310844,125305.54,2020
Honda,Shine,395118,208509.64,2018
KTM,Duke 200,117451,49000.68,2016
TVS,NTorq 125,153645,80670.1,2019
KTM,125 Duke,141846,57423.23,2019
Hero,Passion Pro,316005,190040.18,2024
Bajaj,Platina 110,291803,191964.75,2019
TVS,Apache RTR 160,213360,132374.64,2023
Yamaha,R15 V4,149795,79268.73,2023
Bajaj,CT 100,57446,39487.27,2019
TVS,Jupiter,302277,171908.96,2015
Royal Enfield,Classic 350,89911,53298.28,2019
KTM,RC 390,277053,197640.23,2022
Hero,Splendor Plus,62204,47934.06,2019
Kawasaki,Z650,337808,137334.18,2015
Hero,Glamour,152092,95445.69,2022
Hero,Splendor Plus,181229,111193.15,2018
Kawasaki,Ninja 400,66132,31857.87,2020
Yamaha,Ray ZR,236349,160332.71,2021
TVS,Ronin,344140,191969.65,2024
KTM,390 Adventure,121306,84724.11,2020
KTM,RC 390,110363,52065.73,2024
Honda,Shine,61468,28442.79,2016
Bajaj,CT 100,133566,67226.41,2022
KTM,RC 390,221073,101886.71,2015
Honda,Unicorn,91202,70256.04,2018
Royal Enfield,Classic 350,111559,57991.76,2022
Royal Enfield,Meteor 350,191065,92244.63,2016
Royal Enfield,Meteor 350,75034,56849.55,2016
TVS,NTorq 125,249268,165610.57,2024
Yamaha,MT-15,169614,128576.27,2021
Honda,Unicorn,89427,49072.55,2021
TVS,Apache RTR 160,262384,158983.98,2019
Hero,Passion Pro,217455,172631.94,2015
Royal Enfield,Himalayan,124923,55577.83,2018
Yamaha,Fascino 125,235964,130655.27,2017
Honda,Dio,210448,129726.0,2022
Hero,HF Deluxe,281586,127791.63,2024
Yamaha,MT-15,318045,135842.27,2021
Yamaha,R15 V4,319142,227383.89,2024
Bajaj,Pulsar 150,116618,79975.76,2024
TVS,NTorq 125,309219,140870.32,2020
Bajaj,CT 100,224647,117623.03,2024
Kawasaki,Ninja 300,174902,103979.18,2024
Honda,Shine,170040,133869.35,2017
TVS,Apache RTR 160,157938,90080.7,2021
Kawasaki,Ninja 400,70599,43201.37,2024
KTM,125 Duke,206595,165241.25,2024
Royal Enfield,Hunter 350,160351,124528.98,2023
Royal Enfield,Hunter 350,203039,126644.85,2015
Royal Enfield,Meteor 350,271365,110029.03,2023
Yamaha,Ray ZR,89128,66177.07,2019
KTM,250 Duke,221688,118320.5,2023
Kawasaki,Z650,138256,103746.16,2018
Bajaj,Dominar 400,128637,54671.09,2016
Kawasaki,Versys 650,74684,48193.79,2023
Hero,Glamour,383513,298306.27,2016
Royal Enfield,Classic 350,325493,142774.67,2023
TVS,Sport,96498,55750.43,2015
Hero,Glamour,87694,56735.81,2016
TVS,Jupiter,181416,109626.6,2023
Kawasaki,Z650,196094,121976.43,2020
Honda,CBR 650R,186588,121945.16,2022
KTM,Duke 200,170847,124590.77,2021
Honda,Activa,280514,166694.88,2019
Royal Enfield,Interceptor 650,357408,168370.6,2020
Royal Enfield,Himalayan,327921,190998.41,2022
Royal Enfield,Himalayan,378044,258100.11,2018
Hero,Glamour,296196,174123.3,2015
Kawasaki,Vulcan S,204732,161603.65,2024
Hero,Splendor Plus,309580,138221.71,2015
Bajaj,Pulsar 150,123459,59706.82,2024
Royal Enfield,Hunter 350,164410,103136.4,2019
Royal Enfield,Classic 350,220049,174463.78,2019
KTM,RC 390,349453,256457.96,2022
Kawasaki,Versys 650,192203,126471.46,2018
Honda,Activa,62971,27961.09,2023
Bajaj,CT 100,172458,84984.55,2017
Kawasaki,Versys 650,56071,28101.52,2024
Kawasaki,Ninja 300,158318,64621.86,2024
KTM,250 Duke,147397,60083.65,2019
Kawasaki,Ninja 400,367230,251744.61,2023
Bajaj,Pulsar 150,277848,130852.27,2019
TVS,Sport,250795,108305.43,2018
Hero,HF Deluxe,218886,129562.57,2019
Bajaj,Dominar 400,136697,80139.1,2015
Hero,Glamour,305162,201622.88,2017
KTM,390 Adventure,224084,110565.13,2024
TVS,Apache RTR 160,123667,66627.93,2021
KTM,125 Duke,205852,136712.97,2015
Royal Enfield,Meteor 350,361855,165047.89,2015
Royal Enfield,Hunter 350,96891,72040.58,2023
Honda,Unicorn,390734,308677.87,2017
Honda,Shine,238070,148033.55,2019
Royal Enfield,Meteor 350,94779,38045.1,2015
Bajaj,Platina 110,56417,25499.93,2017
Honda,Unicorn,229806,152506.93,2015
Yamaha,R15 V4,73894,29604.84,2022
Royal Enfield,Interceptor 650,223158,123980.53,2022
TVS,Apache RTR 160,133984,102547.84,2021
Hero,Passion Pro,221715,109856.05,2020
TVS,Ronin,268297,116579.86,2017
Honda,Dio,86691,65010.22,2016
Honda,Shine,204900,144266.15,2021
Kawasaki,Ninja 300,134906,65955.35,2021
Honda,Unicorn,118352,91976.43,2024
Hero,HF Deluxe,151594,68591.95,2019
Kawasaki,Versys 650,218275,130044.96,2021
Yamaha,Ray ZR,93907,72972.36,2021
Yamaha,Ray ZR,300057,235345.86,2024
Kawasaki,Ninja 300,334367,181623.36,2020
Hero,Splendor Plus,393202,174472.19,2016
Yamaha,MT-15,261203,129449.75,2018
TVS,Sport,235065,96067.85,2015
KTM,125 Duke,200045,118041.2,2024
Kawasaki,Vulcan S,122925,60086.47,2023
TVS,Apache RTR 160,360333,266763.89,2024
KTM,390 Adventure,308443,151326.31,2018
TVS,Jupiter,296668,154786.41,2017
Yamaha,Ray ZR,93886,39303.06,2019
TVS,NTorq 125,113703,46951.92,2019
Royal Enfield,Meteor 350,311437,132983.36,2023
TVS,Ronin,375012,238863.05,2024
Kawasaki,Ninja 300,232559,150014.88,2018
KTM,Duke 200,86521,49785.95,2021
TVS,NTorq 125,296111,156094.29,2018
TVS,Apache RTR 160,162140,86200.43,2023
Royal Enfield,Hunter 350,82892,61642.0,2016
Yamaha,Ray ZR,142189,94812.92,2021
Royal Enfield,Himalayan,256186,188239.52,2017
KTM,125 Duke,381487,176301.14,2017
Yamaha,FZ V3,260258,116192.62,2024
Bajaj,CT 100,144556,114519.71,2019
Royal Enfield,Himalayan,111745,49803.86,2024
Royal Enfield,Interceptor 650,321423,166847.34,2015
KTM,390 Adventure,172486,121955.85,2019
Kawasaki,Ninja 300,375168,162865.77,2019
Bajaj,Pulsar 150,192520,107734.93,2019
Honda,Dio,318694,136353.01,2016
Hero,Glamour,355958,147271.72,2018
Royal Enfield,Meteor 350,347659,182421.13,2018
TVS,Ronin,136076,89558.89,2019
Yamaha,MT-15,262217,129443.68,2022
KTM,125 Duke,226576,116749.33,2017
Honda,Activa,211818,127083.99,2017
Bajaj,Platina 110,239087,126397.97,2016
Kawasaki,Z650,230014,128333.75,2024
KTM,125 Duke,346339,145629.79,2022
Kawasaki,Z650,198797,129056.36,2021
KTM,Duke 200,309863,208735.94,2024
Kawasaki,Ninja 400,211598,104082.56,2024
Honda,Dio,120481,56352.87,2017
Hero,Splendor Plus,380088,291860.15,2018
Royal Enfield,Interceptor 650,267998,129149.85,2019
Kawasaki,Z650,111016,74196.23,2021
KTM,390 Adventure,51911,29643.72,2021
Hero,Glamour,187745,148635.18,2020
Honda,Dio,238502,121783.15,2022
Yamaha,Fascino 125,368672,220194.18,2019
TVS,Ronin,105558,57593.48,2018
Bajaj,Platina 110,337097,198373.97,2016
TVS,Sport,215058,170762.96,2019
Hero,Glamour,277959,196402.76,2024
KTM,390 Adventure,285803,181287.29,2024
Bajaj,CT 100,273242,160346.45,2017
Bajaj,Pulsar 150,103257,54814.68,2018
KTM,Duke 200,246214,146897.48,2018
KTM,390 Adventure,222608,171541.04,2022
KTM,250 Duke,302815,136795.72,2024
KTM,Duke 200,339049,215525.62,2018
Yamaha,MT-15,167364,132751.85,2024
Hero,HF Deluxe,276399,200979.38,2016
Honda,Unicorn,188897,104487.58,2017
Honda,Unicorn,204729,97143.62,2016
KTM,250 Duke,66883,33431.49,2015
Yamaha,MT-15,202227,95326.21,2018
Bajaj,Pulsar 150,120123,76765.72,2015
Yamaha,FZ V3,272011,115266.16,2019
Kawasaki,Versys 650,232289,100795.76,2017
Hero,HF Deluxe,238510,138256.24,2022
TVS,Sport,330726,202364.4,2016
Honda,Shine,158831,74456.06,2015
Hero,Passion Pro,122603,84823.8,2020
Bajaj,CT 100,253253,123617.61,2024
Yamaha,R15 V4,211321,106979.26,2019
TVS,Sport,366986,240287.54,2023
Kawasaki,Ninja 400,107118,54313.6,2022
Hero,Xtreme 160R,394469,217482.98,2015
Royal Enfield,Himalayan,154715,118029.16,2017
KTM,390 Adventure,82167,34796.07,2023
KTM,250 Duke,214272,161811.48,2023
Yamaha,Ray ZR,289716,174487.04,2022
Bajaj,Platina 110,315743,152961.29,2021
Honda,Shine,303323,140336.05,2016
Hero,Xtreme 160R,156416,106305.45,2019
Bajaj,Pulsar 150,114516,84756.93,2022
KTM,Duke 200,281144,223241.81,2019
TVS,NTorq 125,291035,122947.4,2017
Honda,CBR 650R,294297,139135.11,2016
Honda,Activa,313090,130366.83,2023
TVS,Jupiter,311178,173780.88,2016
KTM,125 Duke,117789,64092.5,2023
Bajaj,Avenger 220,119440,64993.54,2017
Hero,Splendor Plus,338540,162441.51,2022
Yamaha,MT-15,99222,56695.57,2021
Kawasaki,Versys 650,170194,96207.4,2024
Yamaha,Fascino 125,307644,229472.83,2023
Hero,Xtreme 160R,385535,163785.59,2015
KTM,125 Duke,367520,271911.16,2018
Kawasaki,Ninja 300,72439,55334.24,2022
Kawasaki,Vulcan S,280510,160584.64,2022
Royal Enfield,Classic 350,269892,148086.19,2019
TVS,NTorq 125,90984,36538.64,2015
TVS,Sport,253721,200824.86,2023
KTM,390 Adventure,223426,136322.05,2019
Hero,Glamour,82376,48883.89,2021
TVS,Apache RTR 160,206355,102877.33,2020
Royal Enfield,Hunter 350,73748,53214.1,2021
Bajaj,Avenger 220,291156,207561.08,2015
Bajaj,CT 100,67589,35325.34,2019
Royal Enfield,Interceptor 650,320061,190036.91,2020
KTM,RC 390,191449,105935.98,2024
TVS,NTorq 125,240567,183914.13,2021
Bajaj,Platina 110,330246,210640.7,2019
TVS,NTorq 125,146977,101399.89,2024
KTM,RC 390,352777,152291.88,2017
Bajaj,CT 100,376605,247209.78,2017
KTM,250 Duke,175063,120654.84,2018
Yamaha,Fascino 125,377045,262162.6,2018
Royal Enfield,Hunter 350,52553,37099.94,2022
Hero,HF Deluxe,258994,192427.48,2015
TVS,Jupiter,350776,194635.11,2015
Yamaha,Ray ZR,354856,212500.28,2024
Bajaj,CT 100,115952,59595.78,2023
Honda,CBR 650R,367042,149896.54,2024
TVS,Jupiter,236825,121040.77,2024
Yamaha,MT-15,242740,184711.04,2020
Bajaj,Dominar 400,120289,81687.12,2017
KTM,250 Duke,389007,177989.24,2016
Bajaj,CT 100,186588,107984.52,2020
Kawasaki,Z650,95193,71898.0,2022
Kawasaki,Z650,103124,54690.32,2020
Honda,CBR 650R,191638,126985.56,2022
Royal Enfield,Himalayan,258942,184244.24,2021
Bajaj,CT 100,175040,135667.66,2015
KTM,390 Adventure,147161,81264.02,2018
Kawasaki,Z650,103120,63126.72,2016
KTM,125 Duke,231358,158054.2,2019
Royal Enfield,Meteor 350,183695,81221.81,2024
Royal Enfield,Meteor 350,59843,35362.9,2023
Honda,Shine,105240,47764.37,2020
Hero,HF Deluxe,337169,220600.91,2023
Royal Enfield,Meteor 350,390924,232874.33,2023
Bajaj,Dominar 400,120795,70308.44,2023
Bajaj,Platina 110,253555,104032.53,2021
Bajaj,CT 100,63580,26879.48,2020
Kawasaki,Ninja 400,241815,105496.17,2022
TVS,NTorq 125,176700,129115.55,2020
Royal Enfield,Himalayan,218302,169241.16,2022
Bajaj,Dominar 400,225704,150256.68,2019
Royal Enfield,Hunter 350,355834,268705.47,2019
Honda,Activa,65357,30032.35,2022
Yamaha,FZ V3,291213,132165.92,2015
Honda,Activa,57502,24644.32,2017
Royal Enfield,Classic 350,180830,85688.72,2018
Bajaj,Avenger 220,238906,146621.59,2023
Royal Enfield,Himalayan,288338,183713.31,2021
KTM,390 Adventure,288001,172981.43,2017
Bajaj,Platina 110,339088,175531.29,2019
Hero,Splendor Plus,353758,241776.17,2023
TVS,Ronin,229682,159545.78,2016
TVS,NTorq 125,134613,84348.03,2015
Kawasaki,Versys 650,296431,142558.78,2023
Bajaj,Pulsar 150,242303,121833.29,2024
TVS,Jupiter,274657,119500.02,2018
KTM,125 Duke,66816,43252.77,2022
Bajaj,Pulsar 150,269227,127955.52,2021
Honda,Activa,198683,147330.52,2019
KTM,Duke 200,226075,125314.22,2015
TVS,Ronin,377483,197901.93,2021
Hero,Xtreme 160R,195206,134905.52,2021
Honda,Activa,64338,44537.52,2017
Bajaj,Dominar 400,149509,91883.25,2015
Yamaha,R15 V4,163245,122051.75,2015
Honda,Shine,350018,141515.71,2016
Yamaha,Ray ZR,138703,89482.28,2017
Hero,Glamour,161585,105583.61,2020
TVS,NTorq 125,335083,178628.6,2016
Hero,Splendor Plus,70868,53073.7,2024
Kawasaki,Z650,219734,113663.02,2016
Kawasaki,Ninja 400,292451,134973.74,2018
Kawasaki,Vulcan S,354634,176074.26,2023
KTM,125 Duke,170799,82131.0,2015
Bajaj,Pulsar 150,283575,202664.64,2015
Yamaha,MT-15,331974,204813.12,2020
Kawasaki,Ninja 400,335992,148838.47,2018
Kawasaki,Versys 650,139509,99082.32,2020
Kawasaki,Ninja 400,277976,164139.01,2024
Kawasaki,Z650,332376,254907.45,2023
Hero,HF Deluxe,99539,50068.44,2019
Royal Enfield,Interceptor 650,147985,84625.33,2016
TVS,Ronin,153815,81029.49,2018
KTM,Duke 200,144658,112144.36,2016
Honda,CBR 650R,50372,30495.43,2023
KTM,250 Duke,265814,123860.96,2017
Hero,Passion Pro,120605,95623.81,2023
Kawasaki,Ninja 400,189079,140194.71,2019
TVS,NTorq 125,262051,184509.52,2019
Kawasaki,Ninja 400,382759,281062.59,2016
Yamaha,MT-15,181589,128476.6,2015
Hero,Xtreme 160R,118098,80775.9,2018
KTM,390 Adventure,324929,148627.29,2017
Yamaha,Ray ZR,125245,50935.1,2017
Hero,Glamour,65558,48473.84,2024
Honda,Shine,113701,46607.11,2017
Honda,Activa,123032,71659.57,2015
Yamaha,FZ V3,53845,40888.83,2015
KTM,390 Adventure,238893,180585.77,2023
Bajaj,Pulsar 150,242276,160085.84,2019
Bajaj,Dominar 400,273272,147562.71,2024
Kawasaki,Z650,151577,85577.0,2024
Yamaha,R15 V4,382750,189875.59,2016
Hero,Splendor Plus,382458,298873.07,2015
TVS,Ronin,391793,205730.98,2023
Bajaj,CT 100,310436,215881.72,2018
Honda,Shine,176328,125869.67,2018
KTM,125 Duke,321926,208635.66,2024
Royal Enfield,Hunter 350,266861,170053.15,2016
Royal Enfield,Hunter 350,383341,286230.17,2021
KTM,125 Duke,224360,93293.63,2015
Yamaha,Ray ZR,162057,123570.54,2022
Kawasaki,Ninja 300,109969,83763.22,2021
Bajaj,Pulsar 150,318102,252756.39,2020
Honda,Unicorn,245597,192945.89,2019
Kawasaki,Ninja 300,381227,290055.4,2017
Royal Enfield,Interceptor 650,101299,57727.11,2021
Kawasaki,Z650,176362,105929.9,2024
TVS,Ronin,83992,56666.45,2018
Bajaj,Pulsar 150,210806,152463.25,2022
Yamaha,Fascino 125,136327,63299.65,2024
KTM,Duke 200,161006,79542.13,2019
KTM,RC 390,316278,187392.42,2022
Yamaha,Fascino 125,362044,275600.05,2022
KTM,125 Duke,185647,85572.62,2020
Kawasaki,Vulcan S,123305,97737.66,2015
Kawasaki,Versys 650,355329,147873.43,2022
Kawasaki,Versys 650,138496,75714.42,2017
Royal Enfield,Meteor 350,136474,69869.98,2023
Royal Enfield,Interceptor 650,282112,170839.08,2022
Royal Enfield,Interceptor 650,396064,273269.77,2021
Honda,Unicorn,334626,137013.35,2019
Kawasaki,Vulcan S,221245,172375.86,2021
KTM,125 Duke,394672,190986.92,2019
TVS,Sport,283695,179986.28,2016
Hero,Splendor Plus,225673,169992.32,2018
Honda,CBR 650R,93657,68522.23,2020
KTM,390 Adventure,347056,207271.46,2015
Hero,HF Deluxe,208729,86283.0,2018
Bajaj,Dominar 400,240352,126280.52,2018
Kawasaki,Vulcan S,293104,142177.28,2019
Honda,CBR 650R,240294,190914.91,2016
Hero,HF Deluxe,125399,82858.69,2023
Yamaha,Ray ZR,200921,81292.08,2015
Hero,Passion Pro,345024,186819.61,2023
Kawasaki,Ninja 400,145990,89156.58,2015
Kawasaki,Vulcan S,327520,208678.57,2023
Royal Enfield,Interceptor 650,363805,271885.08,2015
Royal Enfield,Interceptor 650,84462,47002.11,2019
TVS,NTorq 125,319235,214136.86,2022
TVS,Ronin,171951,88378.05,2023
Royal Enfield,Interceptor 650,288396,199064.04,2015
Bajaj,Dominar 400,51964,25849.78,2023
Royal Enfield,Hunter 350,279288,188777.7,2021
KTM,RC 390,52450,21567.03,2016
Yamaha,Ray ZR,284611,148186.89,2022
Honda,Activa,327381,215893.31,2022
KTM,250 Duke,104856,62038.34,2017
Bajaj,Pulsar 150,398865,238202.06,2015
Honda,Activa,265444,208084.62,2016
Bajaj,Platina 110,66924,28809.11,2022
Yamaha,MT-15,348426,236846.06,2023
Honda,Activa,260067,133198.99,2015
Yamaha,FZ V3,51897,20797.92,2023
TVS,Ronin,185026,146046.36,2017
Hero,Glamour,173394,116795.37,2017
Kawasaki,Ninja 300,393729,277652.85,2020
Bajaj,CT 100,284871,195522.13,2024
Kawasaki,Vulcan S,174704,132813.91,2021
KTM,250 Duke,224112,164806.64,2018
TVS,NTorq 125,152833,107605.24,2015
Hero,HF Deluxe,324282,152194.9,2021
KTM,Duke 200,159208,74286.32,2022
Honda,Unicorn,123333,81062.15,2023
Yamaha,Ray ZR,80916,47241.27,2017
Bajaj,Avenger 220,362434,213475.05,2015
TVS,Ronin,236836,164819.57,2024
TVS,Ronin,106028,62485.99,2015
TVS,Jupiter,364592,160492.29,2018
KTM,RC 390,397899,280520.36,2020
Hero,HF Deluxe,183627,140281.05,2019
Royal Enfield,Classic 350,390904,225448.76,2015
TVS,Ronin,60333,25574.42,2020
Hero,Xtreme 160R,87841,39493.45,2017
TVS,Apache RTR 160,352618,210982.5,2024
Honda,Shine,167497,75685.11,2018
Kawasaki,Versys 650,350879,150970.33,2022
Royal Enfield,Himalayan,371817,176380.2,2015
Royal Enfield,Meteor 350,193858,132663.16,2022
Yamaha,MT-15,367449,244041.65,2020
Hero,Glamour,110183,77592.06,2020
Kawasaki,Versys 650,291934,202057.73,2015
